trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
144,False,"{'a': 0.1, 'e': 0.8559999999999999}",20,0,-88.39950041070684,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
145,False,"{'a': 0.1, 'e': 0.8549999999999999}",30,15,-32.166794577829805,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
146,False,"{'a': 0.1, 'e': 0.8539999999999999}",20,0,-44.171379056579,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.8529999999999999}",25,0,-186.6267814740607,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
148,False,"{'a': 0.1, 'e': 0.8519999999999999}",20,0,-8.820803647091894,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
149,False,"{'a': 0.1, 'e': 0.8509999999999999}",30,0,-122.50819178451208,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
150,False,"{'a': 0.1, 'e': 0.8499999999999999}",20,0,-22.460482755101783,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
151,False,"{'a': 0.1, 'e': 0.8489999999999999}",25,0,-146.25867728931473,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
152,False,"{'a': 0.1, 'e': 0.8479999999999999}",20,0,-143.84100125120304,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
153,False,"{'a': 0.1, 'e': 0.8469999999999999}",25,0,-84.33690391237833,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
154,False,"{'a': 0.1, 'e': 0.8459999999999999}",20,0,-31.715592781881426,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
155,False,"{'a': 0.1, 'e': 0.8449999999999999}",25,0,-205.24334521257626,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
156,False,"{'a': 0.1, 'e': 0.8439999999999999}",25,0,-193.51947113408303,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
157,False,"{'a': 0.1, 'e': 0.8429999999999999}",25,7,-57.03127904423323,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.8419999999999999}",20,0,-18.155653702054337,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
159,False,"{'a': 0.1, 'e': 0.8409999999999999}",25,0,-137.32356380159712,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
160,False,"{'a': 0.1, 'e': 0.8399999999999999}",20,0,-77.5276682602064,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
161,False,"{'a': 0.1, 'e': 0.8389999999999999}",25,8,-16.931339008692714,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.8379999999999999}",30,0,-117.65086272810426,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
163,False,"{'a': 0.1, 'e': 0.8369999999999999}",20,1,-84.1170452428543,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.8359999999999999}",20,0,-124.16729229145115,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",1
165,False,"{'a': 0.1, 'e': 0.8349999999999999}",20,0,-64.91090232607276,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
166,False,"{'a': 0.1, 'e': 0.8339999999999999}",20,0,-69.5471859689005,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
167,False,"{'a': 0.1, 'e': 0.8329999999999999}",25,0,-76.79737187239334,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
168,False,"{'a': 0.1, 'e': 0.8319999999999999}",20,0,-102.34041131582761,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
169,False,"{'a': 0.1, 'e': 0.8309999999999998}",25,0,-73.25749076605268,"{0: 17, 1: 3, 2: 2, 3: 3, 4: 0}",0
170,False,"{'a': 0.1, 'e': 0.8299999999999998}",25,15,-1.618692942512654,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.1, 'e': 0.8289999999999998}",30,0,-139.95190307064158,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
172,False,"{'a': 0.1, 'e': 0.8279999999999998}",25,0,-37.116940482587964,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
173,False,"{'a': 0.1, 'e': 0.8269999999999998}",35,0,-193.6323812031429,"{0: 23, 1: 3, 2: 5, 3: 0, 4: 4}",0
174,False,"{'a': 0.1, 'e': 0.8259999999999998}",25,0,-94.45724733290929,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
175,False,"{'a': 0.1, 'e': 0.8249999999999998}",20,0,-142.89487731161242,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
176,False,"{'a': 0.1, 'e': 0.8239999999999998}",20,4,-38.69436623353689,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.8229999999999998}",20,0,-88.18699370732497,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
178,False,"{'a': 0.1, 'e': 0.8219999999999998}",30,0,-156.07080459929188,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
179,False,"{'a': 0.1, 'e': 0.8209999999999998}",20,7,-125.37527244551605,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 3}",1
180,False,"{'a': 0.1, 'e': 0.8199999999999998}",20,0,-27.94929561111633,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
181,False,"{'a': 0.1, 'e': 0.8189999999999998}",20,0,-178.91702492814233,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
182,False,"{'a': 0.1, 'e': 0.8179999999999998}",20,0,-111.48704562954866,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
183,False,"{'a': 0.1, 'e': 0.8169999999999998}",25,0,-109.63659344156946,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
184,False,"{'a': 0.1, 'e': 0.8159999999999998}",20,15,-0.8387649898357639,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.1, 'e': 0.8149999999999998}",20,12,-10.751552356607487,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
186,False,"{'a': 0.1, 'e': 0.8139999999999998}",25,0,-145.25389036579637,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
