trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
231,False,"{'a': 0.2, 'e': 0.0981137673636862}",20,16,7.307500860719024,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.2, 'e': 0.09713262969004934}",30,14,29.765643969787945,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.2, 'e': 0.09616130339314884}",25,3,33.58564804235874,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.2, 'e': 0.09519969035921735}",30,20,20.07891811813642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.2, 'e': 0.09424769345562518}",20,2,20.50980300793581,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.2, 'e': 0.09330521652106893}",20,12,16.318276545554816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.2, 'e': 0.09237216435585824}",20,15,11.215669344682977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.2, 'e': 0.09144844271229965}",25,10,26.943569246397644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.2, 'e': 0.09053395828517666}",20,12,13.104726198678822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.2, 'e': 0.08962861870232489}",20,11,17.091390530249246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.2, 'e': 0.08873233251530163}",25,13,26.183025285279978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.2, 'e': 0.08784500919014862}",25,13,10.90599450806135,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.2, 'e': 0.08696655909824713}",20,12,16.59787006631289,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.2, 'e': 0.08609689350726465}",25,15,19.083969743162918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.2, 'e': 0.085235924572192}",20,10,-20.386527036828138,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
246,False,"{'a': 0.2, 'e': 0.08438356532647008}",20,5,16.41320867814496,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.2, 'e': 0.08353972967320537}",30,13,19.798986921620358,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
