trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
135,False,"{'a': 0.5, 'e': 0.946000000000006}",20,0,-61.09641285162484,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.945600000000006}",20,0,-43.90808454009789,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.945200000000006}",25,0,-46.834141699401414,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.9448000000000061}",25,0,-107.53830427867027,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.9444000000000061}",20,0,-156.35656750735876,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
140,False,"{'a': 0.5, 'e': 0.9440000000000062}",25,0,-233.8188852475194,"{0: 11, 1: 1, 2: 8, 3: 2, 4: 3}",0
141,False,"{'a': 0.5, 'e': 0.9436000000000062}",20,0,-204.24711485798406,"{0: 7, 1: 3, 2: 6, 3: 1, 4: 3}",0
142,False,"{'a': 0.5, 'e': 0.9432000000000063}",20,0,-66.29449974685195,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.9428000000000063}",20,4,-38.48178433523001,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.9424000000000063}",25,0,-136.9598716729359,"{0: 11, 1: 8, 2: 3, 3: 2, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.9420000000000064}",25,0,-59.10033689525995,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.9416000000000064}",20,0,-108.14796269223422,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.9412000000000065}",30,0,-197.51598329710478,"{0: 16, 1: 3, 2: 8, 3: 0, 4: 3}",0
148,False,"{'a': 0.5, 'e': 0.9408000000000065}",20,9,-12.107859051503784,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.9404000000000066}",35,0,-166.14441151985076,"{0: 20, 1: 6, 2: 6, 3: 1, 4: 2}",0
150,False,"{'a': 0.5, 'e': 0.9400000000000066}",20,0,-68.03802443450921,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.9396000000000067}",25,0,-74.52024355406876,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.9392000000000067}",20,0,-101.22047884605514,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.9388000000000067}",25,0,-111.52295094956587,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
154,False,"{'a': 0.5, 'e': 0.9384000000000068}",35,0,-287.77171337574094,"{0: 20, 1: 0, 2: 9, 3: 1, 4: 5}",0
155,False,"{'a': 0.5, 'e': 0.9380000000000068}",25,0,-150.83120512036317,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
156,False,"{'a': 0.5, 'e': 0.9376000000000069}",25,9,-104.56588108576675,"{0: 8, 1: 2, 2: 3, 3: 2, 4: 1}",1
157,False,"{'a': 0.5, 'e': 0.9372000000000069}",20,0,-104.85289545532939,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
